phone,DBA,BORO,STREET,ZIPCODE,CUISINE DESCRIPTION,Score Count,Score Recent,Score Max,Score Min,Score Average,Score StdDev,Grade A Count,Grade B Count,Grade C Count,Not Yet Graded,P Count,Z Count,,,,,
7183832724,DUTCH KILLS,QUEENS,JACKSON AVENUE,11101,American,10,12,18,3,10.3,6.12916525,7,0,0,0,0,0,,,,,
7183832820,LITE BITES & GRILL,BROOKLYN,MANHATTAN AVENUE,11222,American,41,11,41,5,18.24390244,9.974418499,6,16,0,0,1,0,,,,,
7183833080,LITTLENECK OUTPOST,BROOKLYN,FRANKLIN ST,11222,American,28,40,87,2,38.89285714,27.53091096,5,5,0,0,0,0,,,,,
7183833251,CHAMPION COFFEE,BROOKLYN,NASSAU AVE,11222,Caf̩/Coffee/Tea,12,7,22,2,14,8.022695081,5,0,0,0,0,0,,,,,
7183833562,THAI CAFE,BROOKLYN,MANHATTAN AVE,11222,Thai,10,8,12,8,10.8,1.549193338,8,0,0,0,0,0,,,,,
7183833663,BULBAP GRILL,BROOKLYN,MANHATTAN AVE,11222,Korean,2,11,11,11,11,0,0,0,0,2,0,0,,,,,
7183833815,THE PAPER BOX,BROOKLYN,MEADOW STREET,11206,American,14,5,22,5,15.42857143,5.7607997,4,3,0,0,0,0,,,,,
7183834382,CHRISTINA'S RESTAURANT,BROOKLYN,MANHATTAN AVENUE,11222,Polish,28,12,24,2,16.14285714,6.410144077,12,0,0,0,0,0,,,,,
7183835030,THE DIAMOND,BROOKLYN,FRANKLIN STREET,11222,American,5,2,12,0,7.6,6.066300355,5,0,0,0,0,0,,,,,
7183835040,YUM YUM QUEENS,QUEENS,QUEENS BOULEVARD,11104,Thai,42,5,43,2,24.61904762,12.39974898,5,9,0,0,0,1,,,,,
7183835290,PSC CAFETERIA,BROOKLYN,KENT STREET,11222,Polish,25,20,30,7,21.24,6.443860127,2,6,0,0,0,0,,,,,
7183835333,BAR MATCHLESS,BROOKLYN,MANHATTAN AVENUE,11222,American,7,12,13,2,11,4,7,0,0,0,0,0,,,,,
7183835340,CHINESE MUSICIAN RESTAURANT,BROOKLYN,GREENPOINT AVE,11222,Chinese,22,17,18,12,15.68181818,2.146677691,6,7,0,0,0,0,,,,,
7183835345,FIVE LEAVES,BROOKLYN,BEDFORD AVENUE,11222,American,39,10,36,2,20.53846154,9.735572737,10,4,0,0,0,0,,,,,
7183835615,THE HABITAT,BROOKLYN,MANHATTAN AVENUE,11222,American,9,7,18,7,11.77777778,5.09356893,6,0,0,0,0,0,,,,,
7183836038,LUCKY LUNA,BROOKLYN,NASSAU AVENUE,11222,Mexican,14,23,23,0,16,9.148349998,5,0,0,0,0,0,,,,,
7183836666,"KFC, TACO BELL",BROOKLYN,MCGUINNESS BOULEVARD,11222,Chicken,17,12,20,10,14.35294118,3.74067468,10,0,0,0,0,0,,,,,
7183836963,EARLY,BROOKLYN,MANHATTAN AVE,11222,Caf̩/Coffee/Tea,13,11,18,0,12.38461538,4.699972722,7,0,0,0,0,0,,,,,
7183837417,LUNCH BOX CAFE BROOKLYN,BROOKLYN,NORMAN AVE,11222,Caf̩/Coffee/Tea,15,7,22,7,16.2,4.901894677,3,2,0,0,0,0,,,,,
7183838142,BAKERY RZESZOWSKA,BROOKLYN,MANHATTAN AVENUE,11222,Bakery,33,12,32,6,17,7.97260936,13,0,6,0,0,0,,,,,
7183838286,TEALICIOUS EXPRESS,QUEENS,QUEENS BLVD,11104,"Juice, Smoothies, Fruit Salads",6,2,7,0,3.833333333,2.926886856,4,0,0,0,0,0,,,,,
7183838313,CHARLOTTE PATISSERIE,BROOKLYN,MANHATTAN AVENUE,11222,Caf̩/Coffee/Tea,18,7,19,7,12.55555556,4.540306056,8,3,0,0,0,0,,,,,
7183838450,CAFE RIVIERA,BROOKLYN,MANHATTAN AVENUE,11222,Bakery,15,10,22,2,16,6.557438524,5,4,0,0,0,0,,,,,
7183838833,CAPRI SOCIAL CLUB,BROOKLYN,CALYER STREET,11222,American,6,10,12,2,9.666666667,3.881580434,6,0,0,0,0,0,,,,,
7183838882,KYOTO SUSHI,BROOKLYN,NASSAU AVE,11222,Japanese,5,2,12,2,6.8,4.816637832,5,0,0,0,0,0,,,,,
7183838889,M GREENPOINT,BROOKLYN,MANHATTAN AVE,11222,Chinese,12,12,22,10,16.33333333,4.63844279,3,2,0,0,0,0,,,,,
7183838993,KROLEWSKIE JADLO,BROOKLYN,MANHATTAN AVENUE,11222,Polish,53,20,75,7,33.66037736,19.97011555,14,3,0,0,0,0,,,,,
7183839079,ITALY PIZZA,BROOKLYN,MANHATTAN AVE,11222,Italian,8,12,13,7,11.125,2.587745848,8,0,0,0,0,0,,,,,
7183839315,CAFE HENRI,QUEENS,50 AVENUE,11101,French,7,13,13,8,10.14285714,2.672612419,7,0,0,0,0,0,,,,,
7183839463,RUSS PIZZA,BROOKLYN,MANHATTAN AVENUE,11222,Pizza,28,12,43,8,26.17857143,13.67629355,11,0,0,0,0,0,,,,,
7183839699,TOMMY'S TAVERN,BROOKLYN,MANHATTAN AVENUE,11222,American,44,13,40,13,24.75,8.83735465,7,9,9,0,0,0,,,,,
7183840085,GENAO RESTAURANT & BAR,BROOKLYN,THROOP AVENUE,11206,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",57,12,32,10,21.66666667,5.98907736,8,17,0,0,0,0,,,,,
7183840152,STARBUCKS COFFEE #22596,BROOKLYN,N 7TH ST,11249,Caf̩/Coffee/Tea,1,5,5,5,5,#DIV/0!,1,0,0,0,0,0,,,,,
7183840338,NEW HARDEE,BROOKLYN,DEKALB AVE,11221,Chinese,2,12,12,12,12,0,2,0,0,0,0,0,,,,,
7183840673,MEADOWSWEET,BROOKLYN,BROADWAY,11211,American,14,12,19,5,12.78571429,4.693343427,7,0,0,0,0,0,,,,,
7183840744,BROOKLYN  CAFE,BROOKLYN,BROADWAY,11206,American,36,9,31,9,16.38888889,7.056011734,14,0,0,0,0,0,,,,,
7183841212,MEYERS BAGERI,BROOKLYN,DRIGGS AVE,11211,Caf̩/Coffee/Tea,3,12,12,12,12,0,3,0,0,0,0,0,,,,,
7183841264,BIA BAR & GRILL,BROOKLYN,SOUTH    6 STREET,11249,Vietnamese/Cambodian/Malaysia,18,26,26,12,20.66666667,5.122040035,3,9,0,0,0,0,,,,,
7183841441,MARLOW AND SONS,BROOKLYN,BROADWAY,11249,American,13,7,28,5,17.76923077,10.22377822,7,0,0,0,0,0,,,,,
7183841785,CHIPOTLE MEXICAN GRILL,BROOKLYN,N 4TH ST,11249,Mexican,1,3,3,3,3,#DIV/0!,1,0,0,0,0,0,,,,,
7183841872,GOTAN,BROOKLYN,WYTHE AVE,11249,American,7,9,50,9,38.28571429,20.0059515,2,0,0,0,0,0,,,,,
7183841903,ZABLOZKIS,BROOKLYN,NORTH    6 STREET,11249,American,15,18,18,4,12,4.884377428,8,0,0,0,0,0,,,,,
7183842138,VIVA TORO,BROOKLYN,BERRY STREET,11249,Mexican,22,12,31,3,19.54545455,9.132502253,8,4,0,0,0,0,,,,,
7183842152,1 OR 8,BROOKLYN,SOUTH    2 STREET,11249,Japanese,32,7,52,7,23.1875,12.44455445,5,9,0,0,2,0,,,,,
7183842269,LA ROMANA PIZZERIA,BROOKLYN,GRAND ST,11211,Pizza,1,6,6,6,6,#DIV/0!,1,0,0,0,0,0,,,,,
7183842379,CAFE AU LEE,BROOKLYN,LEE AVE,11211,Jewish/Kosher,76,2,71,2,37.02631579,18.61825175,6,9,7,0,2,1,,,,,
7183842540,GREEN AND ACKERMAN KOSHER DAIRY RESTAURANT & PIZZA,BROOKLYN,ROSS STREET,11211,Jewish/Kosher,51,6,70,6,36.01960784,21.65870744,7,11,0,0,0,0,,,,,
7183842835,ONTARIO BAR,BROOKLYN,GRAND STREET,11211,American,21,2,30,2,18.0952381,9.065896326,6,0,0,0,0,0,,,,,
7183842836,DESTEFANO'S STEAKHOUSE,BROOKLYN,CONSELYEA ST,11211,Steak,8,7,11,4,8,2.267786838,8,0,0,0,0,0,,,,,
7183842899,STREETS RESTAURANT,BROOKLYN,BROADWAY,11249,Tapas,13,10,23,8,13.76923077,6.482718645,7,0,0,0,0,0,,,,,
7183842904,LOOSIE ROUGE,BROOKLYN,S 6TH ST,11249,Creole/Cajun,10,13,30,3,18.2,9.402127419,3,0,0,0,0,0,,,,,
7183844396,MANILA  SOCIAL  CLUB,BROOKLYN,HOPE ST,11211,French,7,11,36,2,20.42857143,14.90924929,3,0,0,0,0,0,,,,,
7183844410,THE BAKE SHOP BY WOOPS,BROOKLYN,DRIGGS AVE,11211,Caf̩/Coffee/Tea,20,13,22,3,17,5.902720158,6,2,0,0,0,0,,,,,
7183844447,3 ESQUINAS RESTAURANT,BROOKLYN,FLUSHING AVE,11206,Spanish,15,20,20,5,15.6,5.151976043,4,3,0,0,0,0,,,,,
7183844807,ST MAZIE,BROOKLYN,GRAND STREET,11211,American,31,9,36,9,25.38709677,10.17407627,9,0,0,0,0,0,,,,,
7183845000,MASHA AND THE BEAR,BROOKLYN,GRAND ST,11211,Russian,9,11,13,7,10.55555556,2.351122663,7,0,0,0,0,0,,,,,
7183845054,SAINT ANSELM,BROOKLYN,METROPOLITAN AVENUE,11211,American,9,12,15,9,11.88888889,2.571208103,6,0,0,0,0,0,,,,,
7183845367,RETRO FITNESS,BROOKLYN,BERRY STREET,11249,"Juice, Smoothies, Fruit Salads",12,7,15,7,12.75,2.800162333,5,2,0,0,0,0,,,,,
7183845900,CROWN GRILL AND SALAD,BROOKLYN,GRAND ST,11211,Chicken,18,24,29,4,18.72222222,8.421300413,2,2,0,0,0,4,,,,,
7183846004,FORNINO,BROOKLYN,BEDFORD AVENUE,11211,Italian,5,13,13,5,9.4,3.577708764,5,0,0,0,0,0,,,,,
7183846004,FORNINO,BROOKLYN,MANHATTAN AVE,11222,Pizza/Italian,16,13,22,7,14.4375,5.796191278,8,0,0,0,0,0,,,,,
7183846127,DUMONT BURGER,BROOKLYN,BEDFORD AVENUE,11249,Hamburgers,25,10,27,9,16.88,6.59115569,7,5,0,0,0,0,,,,,
7183846612,GOTTLIEB'S RESTAURANT,BROOKLYN,ROEBLING STREET,11211,Jewish/Kosher,59,12,45,9,23.76271186,10.91714719,11,12,8,0,0,0,,,,,
7183846956,AVENUE CAFE,BROOKLYN,BEDFORD AVENUE,11211,Jewish/Kosher,22,18,20,9,14.63636364,3.684529492,8,0,0,0,0,0,,,,,
7183847640,DUNKIN' DONUTS,BROOKLYN,GRAHAM AVENUE,11211,Donuts,9,9,10,5,8.666666667,2.121320344,9,0,0,0,0,0,,,,,
7183847768,SOFT SPOT BAR,BROOKLYN,BEDFORD AVE,11249,American,9,12,18,9,13.66666667,4.272001873,5,0,0,0,0,0,,,,,
7183847770,BOZU,BROOKLYN,GRAND STREET,11211,Japanese,19,9,24,5,16.31578947,5.944676718,9,4,0,0,0,0,,,,,
7183847778,MOTHER'S,BROOKLYN,GRAHAM AVENUE,11211,American,32,11,38,7,17.3125,10.83434652,11,0,0,0,0,0,,,,,
7183848008,M NOODLE SHOP,BROOKLYN,METROPOLITAN AVENUE,11211,Chinese,30,10,50,3,24.63333333,14.36826804,9,0,0,0,1,0,,,,,
7183848108,GEMINIS II RESTAURANT,BROOKLYN,GRAHAM AVENUE,11206,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",21,17,39,2,16.33333333,10.14067716,8,3,0,0,0,0,,,,,
7183848200,Midnights,BROOKLYN,NORTH    6 STREET,11249,American,30,8,37,6,23.1,12.49648226,10,0,0,0,0,0,,,,,
7183848282,CARINO,BROOKLYN,SOUTH    4 STREET,11249,Mexican,22,12,29,7,19.63636364,7.700002811,9,0,0,0,0,0,,,,,
7183848300,IONA'S BAR,BROOKLYN,GRAND STREET,11211,American,12,9,31,2,18.75,11.19354522,7,0,0,0,0,0,,,,,
7183848668,GARDEN GRILL,BROOKLYN,GRAHAM AVENUE,11211,American,38,22,28,6,21.13157895,5.52718614,5,6,0,0,0,5,,,,,
7183848669,TONY'S PIZZA,BROOKLYN,GRAHAM AVENUE,11211,Pizza,18,10,44,10,26.33333333,12.8016543,5,4,0,0,0,0,,,,,
7183848671,EDDIE JR'S SPORT LOUNGE,BROOKLYN,MARCY AVENUE,11211,American,34,7,49,7,34.47058824,15.85394568,5,3,6,0,0,0,,,,,
7183848831,BAMONTE'S RESTAURANT,BROOKLYN,WITHERS ST,11211,Italian,15,6,26,6,16.8,7.683005364,8,0,0,0,0,0,,,,,
7183848833,DOS TOROS TAQUERIA,BROOKLYN,BEDFORD AVENUE,11211,Mexican,14,5,25,5,15.14285714,5.907715201,7,3,0,0,0,0,,,,,
7183848850,SEA THAI,BROOKLYN,N 6TH ST,11249,Thai,10,11,26,11,17.6,7.275529763,6,0,0,0,0,0,,,,,
7183848900,BATTERY HARRIS,BROOKLYN,FROST ST,11211,Caribbean,20,9,20,0,12.1,6.307055364,10,0,0,0,0,0,,,,,
7183849076,ANTOJITOS MEXICANOS,BROOKLYN,GRAHAM AVENUE,11206,Mexican,26,12,27,10,16.23076923,6.35174113,11,0,0,0,0,0,,,,,
7183849300,M SHANGHAI,BROOKLYN,GRAND ST,11211,Chinese,33,28,42,9,27.78787879,13.30356525,8,0,4,0,0,0,,,,,
7183849539,GREENPOINT TAVERN,BROOKLYN,BEDFORD AVENUE,11249,American,18,9,23,9,15.27777778,5.00359348,8,4,0,0,0,0,,,,,
7183849695,ACQUA SANTA,BROOKLYN,DRIGGS AVENUE,11211,Italian,25,9,40,9,19.56,14.33259688,13,0,0,0,0,0,,,,,
7183849774,TURKEY'S NEST TAVERN,BROOKLYN,BEDFORD AVENUE,11249,American,5,4,7,4,4.6,1.341640786,5,0,0,0,0,0,,,,,
7183849787,TEDDY'S BAR & GRILL,BROOKLYN,BERRY ST,11249,American,28,13,45,0,26.89285714,14.74308196,10,0,0,0,0,0,,,,,
7183850408,U.S. FRIED CHICKEN,BROOKLYN,FULTON ST,11207,American,2,10,10,10,10,0,2,0,0,0,0,0,,,,,
7183850408,US FRIED CHICKEN & HOME MADE BISCUIT,BROOKLYN,FULTON STREET,11207,Chicken,18,10,19,3,12.72222222,4.141689845,13,0,0,0,0,0,,,,,
7183850658,THIS & THAT RESTAURANT,BROOKLYN,E 98TH ST,11212,Caribbean,17,26,26,4,16.35294118,7.66437519,2,4,0,0,0,0,,,,,
7183850702,CROWN FRIED CHICKEN,BROOKLYN,LIVONIA AVENUE,11212,American,16,7,22,6,12.625,6.830080527,8,0,0,0,0,0,,,,,
7183852100,Wing Luck Restaurant,BROOKLYN,LIVONIA AVENUE,11212,Chinese,19,8,25,8,17.68421053,6.557884411,8,6,0,0,0,0,,,,,
7183852223,ARASHI SUSHI,BROOKLYN,CHURCH AVE,11212,Japanese,2,8,8,8,8,0,2,0,0,0,0,0,,,,,
7183852288,JOY GARDEN,BROOKLYN,RIVERDALE AVENUE,11207,Chinese,25,7,20,6,14.12,4.196427052,9,6,0,0,0,0,,,,,
7183853127,CHUNG WAH,BROOKLYN,PITKIN AVE,11207,Chinese,8,12,35,11,17.375,10.88823087,6,0,0,0,0,0,,,,,
7183854268,PEACHES JAMAICAN RESTAURANT,BROOKLYN,CHURCH AVENUE,11203,Caribbean,12,13,13,0,9.833333333,4.468746689,6,0,0,0,0,0,,,,,
7183854545,DOMINO'S,BROOKLYN,PITKIN AVENUE,11212,Pizza,27,12,24,7,18.77777778,5.760163815,7,3,0,0,0,0,,,,,
7183856338,DUNKIN' DONUTS,BROOKLYN,LINDEN BOULEVARD,11212,Donuts,13,18,27,2,15.76923077,9.084362445,6,2,0,0,0,0,,,,,
7183858080,PALADAR RESTAURANT,BROOKLYN,PITKIN AVENUE,11207,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,9,23,7,12.61538462,6.144624501,10,0,0,0,0,0,,,,,
7183858200,NEW CHINA PAVILION,BROOKLYN,BELMONT AVENUE,11212,Chinese,12,5,17,2,10.66666667,6.242571343,6,0,0,0,0,0,,,,,
7183858886,JUMBO HOUSE,BROOKLYN,UTICA AVENUE,11203,Chinese,26,10,19,2,13.23076923,4.429967876,12,0,0,0,0,0,,,,,
7183859100,SUBWAY,BROOKLYN,NOSTRAND AVE,11225,Sandwiches/Salads/Mixed Buffet,22,12,21,5,12.40909091,5.368861641,11,0,0,0,0,0,,,,,
7183859100,SUBWAY,BROOKLYN,UTICA AVE,11213,Sandwiches,8,12,22,0,14.875,8.692155741,3,0,0,0,0,0,,,,,
7183859153,NAPOLI PIZZA,BROOKLYN,LIVONIA AVENUE,11212,Pizza/Italian,7,13,13,7,11,2.768874621,7,0,0,0,0,0,,,,,
7183860160,MILK AND ROSES,BROOKLYN,MANHATTAN AVENUE,11222,Italian,20,13,25,7,17.5,6.091408963,8,3,0,0,0,0,,,,,
7183860333,ARTICHOKE PIZZA,BROOKLYN,WYCKOFF AVE,11237,Pizza,3,10,28,10,16,10.39230485,2,0,0,0,0,0,,,,,
7183860413,TEXAS NEW FRIED CHICKEN,QUEENS,CYPRESS AVE,11385,Chicken,15,2,18,2,11.26666667,5.077494695,6,0,0,0,0,0,,,,,
7183860484,CARIBE STAR,QUEENS,MYRTLE AVENUE,11385,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",58,11,41,11,27.06896552,10.19780174,5,14,7,0,0,0,,,,,
7183860500,CHIQUITA'S RESTAURANT,QUEENS,MYRTLE AVENUE,11385,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",32,5,60,5,32.46875,22.59172611,8,3,0,0,2,0,,,,,
7183861133,983 BUSHWICK LIVING ROOM,BROOKLYN,FLUSHING AVENUE,11206,American,36,9,29,9,19.25,7.342148382,12,4,0,0,0,0,,,,,
7183861559,ANTICA TRATTORIA,QUEENS,FRESH POND RD,11385,Italian,7,22,22,12,17.71428571,5.345224838,3,0,0,0,0,0,,,,,
7183861945,YIP SZECHUAN RESTAURANT,QUEENS,MYRTLE AVENUE,11385,Chinese,9,10,12,10,11,0.866025404,9,0,0,0,0,0,,,,,
7183862006,MINITALIA PIZZERIA,QUEENS,FRESH POND ROAD,11385,Pizza/Italian,4,5,10,3,7,3.559026084,4,0,0,0,0,0,,,,,
7183862258,CARVEL ICE CREAM,QUEENS,MYRTLE AVENUE,11385,"Ice Cream, Gelato, Yogurt, Ices",13,2,25,2,15.30769231,8.439832299,8,0,0,0,0,0,,,,,
7183863014,ZUM STAMMTISCH,QUEENS,MYRTLE AVENUE,11385,German,21,9,28,7,19.19047619,8.003868112,7,3,0,0,0,0,,,,,
7183863121,ZEMA DELI/GROCERY,QUEENS,MYRTLE AVENUE,11385,American,16,7,22,7,15.1875,6.035657932,7,3,0,0,0,0,,,,,
7183863131,EL COQUI BILLIARD LOUNGE,QUEENS,MYRTLE AVENUE,11385,Mexican,29,8,24,4,15.13793103,7.254181739,10,0,0,0,0,0,,,,,
7183863399,SYNDICATED,BROOKLYN,BOGART ST,11206,American,11,8,51,8,43.81818182,12.67137074,1,0,0,0,0,0,,,,,
7183863835,COLD STONE CREAMERY,QUEENS,COOPER AVENUE,11385,"Ice Cream, Gelato, Yogurt, Ices",25,13,26,0,15.52,8.062877898,7,0,1,0,0,0,,,,,
7183863862,PEDRO'S LATIN KITCHEN & PIZZA (WESTERN BEEF),QUEENS,METROPOLITAN AAVENUE,11385,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",20,12,27,5,16.65,8.486986943,12,0,0,0,0,0,,,,,
7183863931,JESSI 'S COFFEE SHOP,BROOKLYN,BUSHWICK AVENUE,11206,Caf̩/Coffee/Tea,9,11,21,2,12.66666667,7,6,0,0,0,0,0,,,,,
7183864009,OPS,BROOKLYN,HIMROD ST,11237,Pizza/Italian,2,8,8,8,8,0,2,0,0,0,0,0,,,,,
7183864137,PLACE FRIED CHICKEN,BROOKLYN,WYCKOFF AVE,11237,American,21,12,43,7,18.14285714,12.87356095,10,0,4,0,0,0,,,,,
7183864337,BAMBINO PIZZA 11,QUEENS,MYRTLE AVE,11385,Pizza,10,4,28,4,16.6,10.23284472,6,0,0,0,0,0,,,,,
7183864400,TRATTORIA CERBONE,QUEENS,FRESH POND ROAD,11385,Italian,17,8,18,6,10.88235294,4.897478343,10,0,0,0,0,0,,,,,
7183864423,ANGELOS DELI RESTAURANT,QUEENS,GRAND AVENUE,11378,Delicatessen,37,12,46,8,22.72972973,13.86772562,8,5,0,0,0,0,,,,,
7183864588,BEIJING,QUEENS,WOODWARD AVE,11385,Chinese,11,7,39,7,28.45454545,14.67217527,4,0,0,0,0,0,,,,,
7183864633,DUNKIN' DONUTS,QUEENS,MYRTLE AVENUE,11385,Donuts,18,8,17,8,11.38888889,3.806169742,10,0,0,0,0,0,,,,,
7183864984,BURGER KING,QUEENS,MYRTLE AVENUE,11385,Hamburgers,22,13,50,6,19.59090909,15.36743338,13,0,0,0,0,0,,,,,
7183865299,SAL'S PIZZERIA,BROOKLYN,WYCKOFF AVENUE,11237,Pizza,24,20,49,5,25.41666667,16.08379327,7,0,7,0,0,0,,,,,
7183865300,TRADESMAN,BROOKLYN,BUSHWICK AVENUE,11206,American,16,11,20,2,12.9375,5.105144464,10,0,0,0,0,0,,,,,
7183865464,KINGS JUICE BAR,QUEENS,SENECA AVE,11385,American,2,5,5,0,2.5,3.535533906,1,0,0,0,0,0,,,,,
7183865466,CHEITO DURAN DELI GROCERY,QUEENS,FLUSHING AVENUE,11378,Delicatessen,43,13,52,9,28.34883721,14.31263797,10,10,0,0,0,0,,,,,
7183865555,LA BELLA PIZZA,QUEENS,SENECA AVE,11385,Pizza,22,32,32,4,19.77272727,10.13213567,7,0,0,0,0,0,,,,,
7183865858,BOSTON MARKET,QUEENS,METROPOLITAN AVENUE,11385,American,18,11,21,2,12.94444444,7.083304498,8,0,0,0,0,0,,,,,
7183865913,EL NUEVO YAUCO RESTAURANT,BROOKLYN,BUSHWICK AVE,11206,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",38,10,38,2,20.5,8.94351645,7,8,1,0,0,0,,,,,
7183867925,TONY'S DELI,QUEENS,WYCKOFF AVENUE,11385,Delicatessen,20,4,18,4,12.9,4.800219293,12,0,0,0,0,0,,,,,
7183868333,E-CHIBAN SUSHI JAPANESE RESTAURANT,QUEENS,FRESH POND ROAD,11385,Japanese,24,12,24,10,15.625,5.443883684,12,0,0,0,0,0,,,,,
7183868526,CARLOS PIZZERIA,QUEENS,SENECA AVENUE,11385,Pizza/Italian,17,7,19,7,13.11764706,4.6352232,10,0,0,0,0,0,,,,,
7183868616,COYOTE BOHEMIO,QUEENS,MYRTLE AVENUE,11385,Mexican,18,2,21,2,14.38888889,7.24478627,7,4,0,0,0,0,,,,,
7183868883,YUMMY CHINESE,QUEENS,CORNELIA ST,11385,Chinese,6,13,36,13,28.33333333,11.87714893,2,0,0,0,0,0,,,,,
7183868883,YUMMY CHINESE RESTAURANT,QUEENS,CORNELIA ST,11385,Chinese,7,13,12,4,9.857142857,3.670993119,5,0,0,0,0,0,,,,,
7183869300,CARVEL ICE CREAM,QUEENS,METROPOLITAN AVENUE,11385,"Ice Cream, Gelato, Yogurt, Ices",39,12,29,3,18.15384615,5.84689959,12,3,0,0,0,0,,,,,
7183869550,INTERNATIONAL BAKE SHOP,QUEENS,SENECA AVENUE,11385,Bakery,31,6,30,2,17.83870968,7.95862959,8,2,0,0,0,0,,,,,
7183869688,Season's Chinese & Mexican Food,QUEENS,GRAND AVE,11378,Chinese,5,11,13,11,12.2,1.095445115,2,0,0,0,0,0,,,,,
7183869688,Season's Chinese & Mexican Food,QUEENS,GRAND AVENUE,11378,Tex-Mex,15,11,28,8,15.06666667,8.180697374,11,0,0,0,0,0,,,,,
7183869741,SZE'S GARDEN,QUEENS,CYPRESS AVE,11385,Chinese,35,11,55,5,26.54285714,16.94166958,6,8,0,0,1,0,,,,,
7183870055,MIUSA WINE BAR,BROOKLYN,S 4TH ST,11249,American,16,10,41,0,21.8125,14.98540957,5,0,0,0,0,0,,,,,
7183870330,LA COCINA II RESTAURANT,BROOKLYN,MOORE STREET,11206,Spanish,13,12,17,3,11,4.339738855,9,0,0,0,0,0,,,,,
7183870563,DESNUDA CEVICHERIA,BROOKLYN,SOUTH    1 STREET,11211,Peruvian,11,5,22,5,13.18181818,6.193838581,8,0,0,0,0,0,,,,,
7183870707,EVILOLIVE PIZZA BAR,BROOKLYN,UNION AVENUE,11211,Pizza,26,10,48,5,20.03846154,13.21659796,9,2,0,0,0,0,,,,,
7183871006,HUNGRY BURRITO,BROOKLYN,MORGAN AVENUE,11222,Mexican,47,12,43,2,21.85106383,9.463841309,9,13,0,0,0,0,,,,,
7183871029,LADY JAY'S,BROOKLYN,GRAND STREET,11211,American,16,12,19,2,13.75,5.053051883,7,0,0,0,0,0,,,,,
7183871245,OAK WINE BAR & RESTAURANT,BROOKLYN,GRAHAM AVENUE,11211,Eastern European,8,7,9,2,6.375,2.326094213,6,0,0,0,0,0,,,,,
7183871416,PASTA WIZ,BROOKLYN,N 1ST ST,11249,Italian,4,18,18,18,18,0,0,0,0,4,0,0,,,,,
7183871605,LA ISLA RESTAURANT,BROOKLYN,BROADWAY,11211,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9,12,14,6,11.55555556,3.244653722,6,0,0,0,0,0,,,,,
7183871773,NEW APOLO RESTAURANT,BROOKLYN,GRAND ST,11211,Chinese/Cuban,22,18,27,0,17.09090909,7.009579098,5,6,0,0,0,0,,,,,
7183871871,THE BEAN,BROOKLYN,BEDFORD AVE,11211,Caf̩/Coffee/Tea,16,9,30,4,16.875,9.769851585,8,0,0,0,0,0,,,,,
7183871936,FAMILY GARDEN RESTAURANT,BROOKLYN,LEONARD ST,11211,Chinese,44,12,41,6,23.56818182,9.717875467,9,3,0,0,3,0,,,,,
7183871945,HOTEL DELMANO,BROOKLYN,BERRY STREET,11249,American,7,10,10,4,7.857142857,2.672612419,7,0,0,0,0,0,,,,,
7183872200,HAPPY GARDEN,BROOKLYN,GRAHAM AVE,11206,Chinese,3,12,12,12,12,0,3,0,0,0,0,0,,,,,
7183872281,FORTUNATO BROS CAFE & BAKERY,BROOKLYN,MANHATTAN AVENUE,11211,Bakery,32,7,28,6,16.59375,6.554286335,12,0,0,0,2,0,,,,,
7183872668,TWO BOOTS,BROOKLYN,DRIGGS AVE,11211,Pizza,23,13,28,6,16.56521739,8.044343507,13,0,0,0,0,0,,,,,
7183873337,BLACK FLAMINGO,BROOKLYN,BORINQUEN PL,11211,Vegetarian,12,17,17,11,15.16666667,2.081665999,2,3,0,0,0,0,,,,,
7183873434,LLAMA INN,BROOKLYN,WITHERS ST,11211,American,6,7,17,7,13.66666667,5.163977795,2,0,0,0,0,0,,,,,
7183873585,THE GUTTER BAR,BROOKLYN,NORTH   14 STREET,11249,American,7,3,18,3,10.85714286,6.817344826,4,0,0,0,0,0,,,,,
7183873680,JUICERY+KITCHEN,BROOKLYN,UNION AVE,11211,"Juice, Smoothies, Fruit Salads",15,7,20,2,13.66666667,6.74713343,4,4,0,0,0,0,,,,,
7183874001,MP TAVERNA,BROOKLYN,DRIGGS AVE,11211,Mediterranean,2,12,12,12,12,0,2,0,0,0,0,0,,,,,
7183874160,BLUE BOTTLE COFFEE,MANHATTAN,HIGH LINE PARK W 15TH ST,10011,Caf̩/Coffee/Tea,6,12,47,12,35.33333333,18.07392228,2,0,0,0,0,0,,,,,
7183874182,GOTHAM CITY LOUNGE,BROOKLYN,MYRTLE AVENUE,11221,American,5,3,12,3,7,4.582575695,5,0,0,0,0,0,,,,,
7183874290,CROXLEYS THE ABBEY,BROOKLYN,GRAND ST,11249,American,25,13,32,6,23.2,9.708243919,9,0,0,0,0,0,,,,,
